Receiver,Sender,external_exists,external_id,ywp_id,ywp_year,actorID,bc_id,conflictID,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_nameid,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code
Government of Afghanistan,Soviet Union,1,221,6844,1980,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,222,6847,1981,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,223,6850,1982,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,224,6853,1983,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,225,6856,1984,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,226,6859,1985,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,227,6862,1986,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,228,6865,1987,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,229,6868,1988,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,1,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",XWMT$
Government of Afghanistan,Soviet Union,1,230,4789,1989,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,1,0,0,1,1,1,0,0,0,0,"Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise",XWMT
Government of Afghanistan,Soviet Union,1,231,4816,1990,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
Government of Afghanistan,Soviet Union,1,232,4819,1991,700,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,365,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,233,8128,1980,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,234,8128,1980,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,235,8128,1980,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,Egypt,1,236,8128,1980,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,651,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,237,8128,1980,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Iran,1,238,8128,1980,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,630,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,239,8925,1981,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,240,8925,1981,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,241,8925,1981,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,Egypt,1,242,8925,1981,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,651,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,243,8925,1981,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,244,8936,1982,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,245,8936,1982,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,246,8936,1982,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,247,8936,1982,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,248,8943,1983,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,249,8943,1983,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,250,8943,1983,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,251,8943,1983,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,252,8952,1984,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,253,8952,1984,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,254,8952,1984,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,255,8952,1984,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,256,8959,1985,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,257,8959,1985,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,258,8959,1985,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,259,8959,1985,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,United Kingdom,1,260,8959,1985,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,261,8966,1986,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,262,8966,1986,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,263,8966,1986,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,264,8966,1986,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,United Kingdom,1,265,8966,1986,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,266,8977,1987,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,267,8977,1987,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,268,8977,1987,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,269,8977,1987,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,United Kingdom,1,270,8977,1987,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,271,9066,1988,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,272,9066,1988,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,273,9066,1988,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,China,1,274,9066,1988,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,United Kingdom,1,275,9066,1988,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,276,9259,1989,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,277,9259,1989,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,278,9259,1989,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,279,9260,1990,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,280,9260,1990,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,281,9260,1990,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Islami-yi Afghanistan - Khalis faction,United States,1,282,9261,1991,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Hizb-i Islami-yi Afghanistan - Khalis faction,Pakistan,1,283,9261,1991,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Hizb-i Islami-yi Afghanistan - Khalis faction,Saudi Arabia,1,284,9261,1991,1136,189,137,Afghanistan,760,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Wahdat,Iran,1,293,4792,1989,1142,189,137,Afghanistan,413,Government of Afghanistan - Hizb-i Wahdat,Afghanistan,,700,0,630,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Wahdat,Iran,1,294,4921,1990,1142,189,137,Afghanistan,413,Government of Afghanistan - Hizb-i Wahdat,Afghanistan,,700,0,630,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Wahdat,Iran,1,295,4922,1991,1142,189,137,Afghanistan,413,Government of Afghanistan - Hizb-i Wahdat,Afghanistan,,700,0,630,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Wahdat,Iran,1,296,4832,1992,1142,189,137,Afghanistan,413,Government of Afghanistan - Hizb-i Wahdat,Afghanistan,,700,0,630,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Wahdat,Iran,1,297,4833,1993,1142,189,137,Afghanistan,413,Government of Afghanistan - Hizb-i Wahdat,Afghanistan,,700,0,630,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Hizb-i Wahdat,Iran,1,298,4874,1994,1142,189,137,Afghanistan,413,Government of Afghanistan - Hizb-i Wahdat,Afghanistan,,700,0,630,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,Saudi Arabia,1,308,8920,1982,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,United States,1,309,8920,1982,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,Pakistan,1,310,8920,1982,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,China,1,311,8920,1982,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,Saudi Arabia,1,312,8933,1987,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,United States,1,313,8933,1987,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,Pakistan,1,314,8933,1987,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,China,1,315,8933,1987,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,United Kingdom,1,316,8933,1987,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,Saudi Arabia,1,317,8940,1988,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,United States,1,318,8940,1988,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,Pakistan,1,319,8940,1988,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,China,1,320,8940,1988,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,United Kingdom,1,321,8940,1988,1139,189,137,Afghanistan,735,Government of Afghanistan - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan ,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
